Date,Player,Club Name,Club Type,Club Speed,Attack Angle,Club Path,Club Face,Face to Path,Ball Speed,Smash Factor,Launch Angle,Launch Direction,Backspin,Sidespin,Spin Rate,Spin Rate Type,Spin Axis,Apex Height,Carry Distance,Carry Deviation Angle,Carry Deviation Distance,Total Distance,Total Deviation Angle,Total Deviation Distance,Note,Tag,Air Density,Temperature,Air Pressure,Relative Humidity
3/10/2025 3:38:50 PM,Josh B,,5 Iron,124.77590017927983,4.72,-3.6,13.22,16.82,123.26390743135451,0.9878823334814426,2.950000047683716,10.40999984741211,1654.437744140625,-955.18994140625,1910.3800048828125,Estimated,30.0,0.25,18.030000686645508,11.420000076293945,3.569999933242798,36.93000030517578,11.949999809265137,7.639999866485596,,,1.1509776,21.11,97.22,0
3/10/2025 3:39:19 PM,Josh B,,5 Iron,113.25590939527248,0.65,2.52,7.68,5.16,155.98788180149143,1.3773045718707784,14.930000305175781,6.619999885559082,3340.1552734375,-394.7422790527344,3363.39990234375,Estimated,6.739999771118164,12.170000076293945,115.79000091552734,8.899999618530273,17.920000076293945,130.97000122070312,9.100000381469727,20.709999084472656,,,1.1509776,21.11,97.22,0
3/10/2025 3:39:45 PM,Josh B,,5 Iron,118.18790544967563,1.33,2.66,4.47,1.8099999999999996,159.6598667789425,1.3508985219043892,13.850000381469727,4.0,3454.388427734375,-135.11944580078125,3457.030029296875,Estimated,2.240000009536743,11.890000343322754,118.61000061035156,4.840000152587891,10.010000228881836,134.08999633789062,4.900000095367432,11.4399995803833,,,1.1509776,21.11,97.22,0
3/10/2025 3:40:00 PM,Josh B,,5 Iron,113.68790904967274,-1.36,-2.84,11.57,14.41,154.79987616009905,1.3616212792906903,17.68000030517578,9.149999618530273,3766.600341796875,-1158.037841796875,3940.60009765625,Estimated,17.09000015258789,15.050000190734863,116.58000183105469,15.359999656677246,30.8799991607666,129.22999572753906,15.850000381469727,35.290000915527344,,,1.1509776,21.11,97.22,0
3/10/2025 3:40:17 PM,Josh B,,5 Iron,124.59590032327972,1.05,4.21,15.37,11.16,156.81587949114405,1.2585958212450452,18.90999984741211,13.149999618530273,5736.6640625,-946.6127319335938,5814.240234375,Estimated,9.369999885559082,18.760000228881836,117.69000244140625,18.200000762939453,36.75,126.05999755859375,18.34000015258789,39.65999984741211,,,1.1509776,21.11,97.22,0
3/10/2025 3:40:50 PM,Josh B,,5 Iron,0.0,0.0,0.0,0.0,0.0,125.13589384880444,inf,15.880000114440918,2.4800000190734863,5152.169921875,0.0,5152.169921875,Estimated,-0.0,8.220000267028809,78.83000183105469,2.569999933242798,3.5399999618530273,91.70999908447266,2.559999942779541,4.090000152587891,,,1.1509776,21.11,97.22,0
3/10/2025 3:41:16 PM,Josh B,,5 Iron,111.56391074887138,-0.95,-1.45,4.93,6.38,134.63989778124582,1.2068409656624366,15.399999618530273,3.869999885559082,3637.8232421875,-504.14251708984375,3672.590087890625,Estimated,7.889999866485596,8.760000228881836,88.9000015258789,5.989999771118164,9.279999732971191,104.29000091552734,6.260000228881836,11.380000114440918,,,1.1509776,21.11,97.22,0
3/10/2025 3:41:31 PM,Josh B,,5 Iron,107.9999136000691,0.0,0.0,0.0,0.0,143.38789188148337,1.3276667277018228,15.5,0.05000000074505806,3188.280029296875,0.0,3188.280029296875,Estimated,-0.0,10.180000305175781,100.47000122070312,0.05000000074505806,0.09000000357627869,117.43000030517578,0.05000000074505806,0.10000000149011612,,,1.1509776,21.11,97.22,0
3/10/2025 3:41:55 PM,Josh B,,5 Iron,121.06790314567748,-1.17,-1.03,3.49,4.5200000000000005,161.31587589114693,1.3324413135085047,15.920000076293945,2.740000009536743,4190.17431640625,-387.23553466796875,4208.02978515625,Estimated,5.28000020980835,15.5600004196167,123.95999908447266,4.789999961853027,10.359999656677246,136.08999633789062,4.929999828338623,11.710000038146973,,,1.1509776,21.11,97.22,0
3/10/2025 3:42:22 PM,Josh B,,5 Iron,137.77188978248816,0.0,0.0,0.0,0.0,137.66389591136374,0.9992161400174234,6.079999923706055,3.4800000190734863,4204.509765625,0.0,4204.509765625,Estimated,-0.0,2.3299999237060547,63.09000015258789,3.509999990463257,3.859999895095825,96.05000305175781,3.5,5.860000133514404,,,1.1509776,21.11,97.22,0
3/10/2025 3:42:46 PM,Josh B,,5 Iron,114.62390830087335,-2.26,-4.73,1.97,6.7,149.5798775895159,1.3049622875961226,11.640000343322754,1.0299999713897705,3172.077880859375,-561.0355834960938,3221.31005859375,Estimated,10.029999732971191,7.349999904632568,97.63999938964844,3.4800000190734863,5.929999828338623,122.52999877929688,3.9800000190734863,8.5,,,1.1509776,21.11,97.22,0
3/10/2025 3:43:12 PM,Josh B,,5 Iron,113.11190951047239,8.37,-8.8,11.43,20.23,122.7239023701945,1.0849777260530837,,8.289999961853027,1036.0089111328125,-598.1399536132812,1196.280029296875,Estimated,30.0,,,,,,,,,,1.1509776,21.11,97.22,0
3/10/2025 3:43:40 PM,Josh B,,5 Iron,108.57591313926947,2.43,-1.26,5.24,6.5,127.29590036054533,1.172413813340569,15.350000381469727,4.150000095367432,3259.45947265625,-498.7673645019531,3297.39990234375,Estimated,8.699999809265137,7.289999961853027,79.05000305175781,6.139999866485596,8.460000038146973,96.87000274658203,6.46999979019165,10.90999984741211,,,1.1509776,21.11,97.22,0
3/10/2025 3:44:09 PM,Josh B,,5 Iron,105.11991590406727,-2.1,2.97,3.78,0.8099999999999996,137.44789114031988,1.3075342570265678,15.220000267028809,3.4700000286102295,3288.955078125,-44.77717590332031,3289.260009765625,Estimated,0.7799999713897705,8.920000076293945,92.29000091552734,3.7699999809265137,6.070000171661377,109.30999755859375,3.7799999713897705,7.210000038146973,,,1.1509776,21.11,97.22,0
3/10/2025 3:44:28 PM,Josh B,,5 Iron,113.32790933767252,0.78,4.24,4.17,-0.07000000000000028,144.89988408009273,1.27858958068615,10.989999771118164,3.9600000381469727,2594.427734375,27.169776916503906,2594.570068359375,Estimated,-0.6000000238418579,5.71999979019165,87.77999877929688,3.9000000953674316,5.980000019073486,116.97000122070312,3.859999895095825,7.860000133514404,,,1.1509776,21.11,97.22,0
3/10/2025 3:44:50 PM,Josh B,,5 Iron,111.59991072007142,-3.14,-1.02,2.41,3.43,148.64388438079092,1.3319355134041078,11.149999618530273,1.850000023841858,3213.091796875,-272.0699768066406,3224.590087890625,Estimated,4.840000152587891,6.849999904632568,95.48999786376953,3.0399999618530273,5.070000171661377,121.51000213623047,3.2799999713897705,6.949999809265137,,,1.1509776,21.11,97.22,0
3/10/2025 3:45:15 PM,Josh B,,5 Iron,111.8879104896716,0.54,1.17,8.49,7.32,148.3918856810227,1.3262548655309887,17.899999618530273,7.119999885559082,3681.7353515625,-565.3577270507812,3724.889892578125,Estimated,8.729999542236328,14.039999961853027,110.80000305175781,10.220000267028809,19.65999984741211,123.5,10.449999809265137,22.399999618530273,,,1.1509776,21.11,97.22,0
3/10/2025 3:45:34 PM,Josh B,,5 Iron,107.24391420486862,-0.23,0.95,5.8,4.85,142.3438894207869,1.3272910679935328,15.920000076293945,4.889999866485596,3278.609375,-358.4870300292969,3298.14990234375,Estimated,6.239999771118164,10.420000076293945,99.87000274658203,6.710000038146973,11.670000076293945,115.2699966430664,6.900000095367432,13.859999656677246,,,1.1509776,21.11,97.22,0
3/10/2025 3:46:18 PM,Josh B,,5 Iron,104.03991676806658,1.76,-1.0,-0.83,0.17000000000000004,144.4678882709042,1.3885813518378975,8.739999771118164,-0.8100000023841858,1932.86328125,-17.205217361450195,1932.93994140625,Estimated,0.5099999904632568,3.390000104904175,72.31999969482422,-0.75,-0.9399999976158142,108.06999969482422,-0.7200000286102295,-1.3600000143051147,,,1.1509776,21.11,97.22,0
3/10/2025 3:46:43 PM,Josh B,,5 Iron,110.08791192967044,1.4,0.72,7.16,6.44,144.07188639044008,1.3086985107182365,,5.96999979019165,1175.718505859375,-491.09051513671875,1274.1600341796875,Estimated,22.670000076293945,,,,,,,,,,1.1509776,21.11,97.22,0
3/10/2025 3:47:06 PM,Josh B,,5 Iron,93.67192506245993,0.04,-0.3,7.38,7.68,132.83989922124468,1.4181399510330095,15.010000228881836,6.019999980926514,2524.767822265625,-503.123779296875,2574.409912109375,Estimated,11.270000457763672,7.349999904632568,83.80000305175781,8.380000114440918,12.220000267028809,106.13999938964844,8.819999694824219,16.280000686645508,,,1.1509776,21.11,97.22,0
3/10/2025 3:47:29 PM,Josh B,,5 Iron,105.29991576006738,-5.03,3.78,10.81,7.030000000000001,148.57188279044297,1.410940186590211,14.149999618530273,9.359999656677246,4097.22900390625,-498.72174072265625,4127.47021484375,Estimated,6.940000057220459,10.489999771118164,104.30000305175781,11.84000015258789,21.40999984741211,118.98999786376953,12.050000190734863,24.84000015258789,,,1.1509776,21.11,97.22,0
3/10/2025 3:47:48 PM,Josh B,,5 Iron,125.56789954568036,-0.6,0.22,8.17,7.95,145.2238843702089,1.156536701622359,12.220000267028809,6.739999771118164,3394.191162109375,-694.8753662109375,3464.590087890625,Estimated,11.569999694824219,7.400000095367432,93.87999725341797,9.770000457763672,15.930000305175781,115.23999786376953,10.270000457763672,20.549999237060547,,,1.1509776,21.11,97.22,0
3/10/2025 3:48:08 PM,Josh B,,5 Iron,106.66791466566825,-1.47,4.18,10.53,6.35,144.25188349986038,1.3523455853805002,18.010000228881836,9.170000076293945,3809.87890625,-452.9518127441406,3836.7099609375,Estimated,6.78000020980835,13.319999694824219,105.83000183105469,11.729999542236328,21.510000228881836,118.29000091552734,11.880000114440918,24.360000610351562,,,1.1509776,21.11,97.22,0
3/10/2025 3:48:30 PM,Josh B,,5 Iron,79.34393652485078,-0.67,2.33,-6.01,-8.34,100.04392326075983,1.2608893337353604,13.819999694824219,-4.650000095367432,2872.05615234375,470.31719970703125,2910.31005859375,Estimated,-9.300000190734863,3.180000066757202,44.459999084472656,-5.860000133514404,-4.539999961853027,65.5,-6.21999979019165,-7.099999904632568,,,1.1509776,21.11,97.22,0
3/10/2025 3:50:06 PM,Josh B,,5 Iron,74.66394026884777,-1.62,1.49,-9.98,-11.47,85.53593239522868,1.1456123543337433,2.7799999713897705,-8.010000228881836,2051.185302734375,602.918701171875,2137.9599609375,Estimated,-16.3799991607666,0.09000000357627869,6.980000019073486,-8.300000190734863,-1.0099999904632568,24.190000534057617,-8.5,-3.5799999237060547,,,1.1509776,21.11,97.22,0
3/10/2025 3:50:28 PM,Josh B,,5 Iron,100.4759196192643,-2.63,-1.72,6.06,7.779999999999999,132.01188779869287,1.3138659322445472,12.319999694824219,4.760000228881836,2847.621826171875,-553.5216064453125,2900.919921875,Estimated,11.0,5.409999847412109,75.91000366210938,6.920000076293945,9.140000343322754,101.8499984741211,7.429999828338623,13.170000076293945,,,1.1509776,21.11,97.22,0
3/10/2025 3:50:43 PM,Josh B,,5 Iron,97.16392226886217,-0.18,-0.87,1.7,2.57,135.17988910950666,1.3912559924809391,13.579999923706055,1.2899999618530273,2405.798828125,-177.9373321533203,2412.3701171875,Estimated,4.230000019073486,6.5,83.27999877929688,2.0999999046325684,3.049999952316284,109.70999908447266,2.2799999713897705,4.369999885559082,,,1.1509776,21.11,97.22,0
3/10/2025 3:50:58 PM,Josh B,,5 Iron,97.01992238406208,-3.03,-2.86,5.88,8.74,124.66790411089154,1.2849722103196748,10.140000343322754,4.480000019073486,2704.55810546875,-604.5403442382812,2771.300048828125,Estimated,12.600000381469727,3.240000009536743,59.41999816894531,6.349999904632568,6.570000171661377,87.68000030517578,6.940000057220459,10.59000015258789,,,1.1509776,21.11,97.22,0
3/10/2025 3:55:34 PM,Josh B,,5 Iron,100.79991936006451,-1.38,-0.55,7.28,7.83,128.95189573985058,1.2792857033865792,15.380000114440918,5.909999847412109,3011.882568359375,-552.7838745117188,3062.18994140625,Estimated,10.399999618530273,7.409999847412109,80.8499984741211,8.270000457763672,11.630000114440918,99.19999694824219,8.649999618530273,14.920000076293945,,,1.1509776,21.11,97.22,0
3/10/2025 3:56:04 PM,Josh B,,5 Iron,106.37991489606807,-1.85,-1.6,4.55,6.15,138.5998891200887,1.3028764805414552,13.770000457763672,3.5399999618530273,3058.14697265625,-464.6852722167969,3093.25,Estimated,8.640000343322754,7.599999904632568,89.52999877929688,5.590000152587891,8.720000267028809,110.77999877929688,5.949999809265137,11.479999542236328,,,1.1509776,21.11,97.22,0
3/10/2025 3:56:20 PM,Josh B,,5 Iron,100.90791927366458,-5.42,0.44,10.88,10.440000000000001,137.91589461113196,1.3667499598034611,12.34000015258789,9.0,3719.43212890625,-733.769287109375,3791.1201171875,Estimated,11.15999984741211,6.659999847412109,85.2300033569336,11.90999984741211,17.59000015258789,106.41999816894531,12.399999618530273,22.860000610351562,,,1.1509776,21.11,97.22,0
3/10/2025 3:56:40 PM,Josh B,,5 Iron,110.59191152647077,-1.12,1.94,-0.12,-2.06,139.21188203869747,1.2587890028953552,11.149999618530273,0.14000000059604645,2739.57275390625,169.47926330566406,2744.81005859375,Estimated,-3.5399999618530273,5.320000171661377,81.54000091552734,-0.5299999713897705,-0.75,109.87999725341797,-0.7099999785423279,-1.350000023841858,,,1.1509776,21.11,97.22,0
3/10/2025 3:57:00 PM,Josh B,,5 Iron,121.1039031168775,0.97,-4.1,8.79,12.889999999999999,149.47188207044354,1.2342449600999903,10.720000267028809,6.699999809265137,2736.4658203125,-1111.7198486328125,2953.669921875,Estimated,22.110000610351562,5.840000152587891,90.04000091552734,11.4399995803833,17.850000381469727,119.18000030517578,12.579999923706055,25.950000762939453,,,1.1509776,21.11,97.22,0
3/10/2025 3:57:27 PM,Josh B,,5 Iron,115.63190749447398,0.0,0.0,0.0,0.0,155.4478767403314,1.3443337579444516,15.15999984741211,-0.699999988079071,3454.199951171875,0.0,3454.199951171875,Estimated,-0.0,12.529999732971191,116.12999725341797,-0.7300000190734863,-1.4800000190734863,130.66000366210938,-0.7300000190734863,-1.659999966621399,,,1.1509776,21.11,97.22,0
3/10/2025 3:57:47 PM,Josh B,,5 Iron,119.98790400967678,3.77,-2.79,-5.67,-2.88,138.88789548148048,1.157515806512292,3.2899999618530273,-5.0,1536.062744140625,226.00424194335938,1552.5999755859375,Estimated,-8.369999885559082,0.4399999976158142,27.889999389648438,-5.369999885559082,-2.609999895095825,86.27999877929688,-5.619999885559082,-8.449999809265137,,,1.1509776,21.11,97.22,0
3/10/2025 3:58:41 PM,Josh B,,5 Iron,110.30391175687059,0.0,0.0,0.0,0.0,139.96789187090133,1.2689295387766069,6.75,-6.079999923706055,2393.75,0.0,2393.75,Estimated,-0.0,2.1600000858306885,60.0,-6.110000133514404,-6.389999866485596,101.30000305175781,-6.099999904632568,-10.760000228881836,,,1.1509776,21.11,97.22,0
3/10/2025 3:58:56 PM,Josh B,,5 Iron,106.63191469446824,3.48,-2.89,8.56,11.450000000000001,123.2999013600789,1.1563133018230924,3.2899999618530273,6.670000076293945,1621.9854736328125,-865.6958618164062,1838.550048828125,Estimated,28.09000015258789,0.3100000023841858,20.1299991607666,7.699999809265137,2.700000047683716,37.36000061035156,8.180000305175781,5.320000171661377,,,1.1509776,21.11,97.22,0
3/10/2025 3:59:22 PM,Josh B,,5 Iron,104.36391650886678,0.72,2.6,-4.93,-7.529999999999999,137.62788824974018,1.3187305809671035,14.460000038146973,-3.7200000286102295,2785.107177734375,561.0703125,2841.06005859375,Estimated,-11.390000343322754,7.800000190734863,89.08000183105469,-6.289999961853027,-9.760000228881836,109.41000366210938,-6.730000019073486,-12.829999923706055,,,1.1509776,21.11,97.22,0
3/10/2025 3:59:36 PM,Josh B,,5 Iron,109.94391204487034,-3.29,0.04,7.65,7.61,151.34388222079264,1.376555367240581,19.299999237060547,6.289999961853027,3817.774169921875,-583.5195922851562,3862.110107421875,Estimated,8.6899995803833,16.489999771118164,115.80000305175781,9.59000015258789,19.299999237060547,127.8499984741211,9.8100004196167,21.780000686645508,,,1.1509776,21.11,97.22,0
3/10/2025 3:59:57 PM,Josh B,,5 Iron,118.94390484487612,-2.33,3.14,6.03,2.89,152.78387282905408,1.284503590396761,19.040000915527344,5.340000152587891,4705.93115234375,-222.74925231933594,4711.2001953125,Estimated,2.7100000381469727,17.440000534057617,116.2699966430664,6.730000019073486,13.619999885559082,126.30000305175781,6.760000228881836,14.869999885559082,,,1.1509776,21.11,97.22,0
3/10/2025 4:00:13 PM,Josh B,,5 Iron,136.94389044488764,-1.96,1.07,5.5,4.43,165.31186115871418,1.2071503198986675,19.540000915527344,4.650000095367432,6812.01318359375,-415.4472351074219,6824.669921875,Estimated,3.490000009536743,23.200000762939453,127.47000122070312,6.820000171661377,15.130000114440918,131.05999755859375,6.840000152587891,15.600000381469727,,,1.1509776,21.11,97.22,0
3/10/2025 4:00:48 PM,Josh B,,5 Iron,91.69192664645867,0.22,-8.2,6.38,14.579999999999998,130.93189140927203,1.4279544142867988,16.399999618530273,4.210000038146973,2706.44384765625,-967.4486694335938,2874.159912109375,Estimated,19.670000076293945,8.170000076293945,83.98999786376953,8.460000038146973,12.359999656677246,100.95999908447266,9.149999618530273,16.049999237060547,,,1.1509776,21.11,97.22,0
3/10/2025 4:01:10 PM,Josh B,,5 Iron,144.10788471369221,0.0,0.0,0.0,0.0,144.3238850902083,1.001498879654956,11.4399995803833,3.3399999141693115,4946.43017578125,0.0,4946.43017578125,Estimated,-0.0,7.699999809265137,93.7699966430664,3.440000057220459,5.619999885559082,110.37999725341797,3.4200000762939453,6.590000152587891,,,1.1509776,21.11,97.22,0
3/10/2025 4:01:28 PM,Josh B,,5 Iron,154.61987630409897,0.0,0.0,0.0,0.0,157.96787747091284,1.0216531098513442,13.779999732971191,5.829999923706055,5636.77001953125,0.0,5636.77001953125,Estimated,-0.0,13.40999984741211,115.29000091552734,6.150000095367432,12.350000381469727,126.44000244140625,6.110000133514404,13.460000038146973,,,1.1509776,21.11,97.22,0
3/10/2025 4:02:00 PM,Josh B,,5 Iron,112.03191037447169,0.63,0.23,-2.36,-2.59,153.46788107090998,1.3698586461476616,13.760000228881836,-1.909999966621399,3145.66943359375,203.42132568359375,3152.239990234375,Estimated,-3.700000047683716,10.210000038146973,109.6500015258789,-2.9700000286102295,-5.679999828338623,127.76000213623047,-3.0999999046325684,-6.909999847412109,,,1.1509776,21.11,97.22,0
3/10/2025 4:02:17 PM,Josh B,,5 Iron,109.6919122464702,-2.81,-1.79,0.55,2.34,148.64388438079092,1.3551034104209827,14.65999984741211,0.2199999988079071,3690.70458984375,-187.6088409423828,3695.469970703125,Estimated,2.9100000858306885,10.789999961853027,106.08999633789062,1.0800000429153442,2.0,121.05000305175781,1.1799999475479126,2.5,,,1.1509776,21.11,97.22,0
3/10/2025 4:02:34 PM,Josh B,,5 Iron,106.7399146080683,2.04,-2.2,-0.79,1.4100000000000001,152.3878846814891,1.4276560482649137,11.210000038146973,-0.9200000166893005,2482.841796875,-115.78496551513672,2485.5400390625,Estimated,2.6700000762939453,6.699999809265137,97.83000183105469,-0.3799999952316284,-0.6600000262260437,128.80999755859375,-0.25,-0.550000011920929,,,1.1509776,21.11,97.22,0
3/10/2025 4:03:39 PM,Josh B,,5 Iron,92.91592566725946,2.4,-5.48,-2.69,2.7900000000000005,126.10789471915297,1.357225834145559,2.9200000762939453,-2.890000104904175,1409.0616455078125,-204.0531005859375,1423.760009765625,Estimated,8.239999771118164,0.25999999046325684,18.530000686645508,-2.6600000858306885,-0.8600000143051147,39.869998931884766,-2.5299999713897705,-1.7599999904632568,,,1.1509776,21.11,97.22,0
3/10/2025 4:03:55 PM,Josh B,,5 Iron,93.9239248608601,-1.54,8.83,-5.18,-14.01,121.24790410030953,1.2909160714900645,12.890000343322754,-3.1500000953674316,2673.137939453125,955.5430908203125,2838.7900390625,Estimated,-19.670000076293945,4.480000019073486,63.560001373291016,-6.329999923706055,-7.010000228881836,88.55999755859375,-7.21999979019165,-11.130000114440918,,,1.1509776,21.11,97.22,0
3/10/2025 4:04:14 PM,Josh B,,5 Iron,107.09991432006854,-2.97,7.47,-1.05,-8.52,137.1238908502037,1.2803361395827861,11.239999771118164,0.07000000029802322,3050.68408203125,673.5277709960938,3124.14990234375,Estimated,-12.449999809265137,5.300000190734863,79.51000213623047,-2.4200000762939453,-3.3499999046325684,106.12000274658203,-3.049999952316284,-5.639999866485596,,,1.1509776,21.11,97.22,0
3/10/2025 4:06:12 PM,Josh B,,5 Iron,106.09191512646788,-0.39,3.44,5.58,2.14,147.41988481067418,1.3895487194753802,12.210000038146973,5.019999980926514,2456.87451171875,-142.09271240234375,2460.97998046875,Estimated,3.309999942779541,6.960000038146973,94.69999694824219,5.789999961853027,9.5600004196167,123.73999786376953,5.929999828338623,12.779999732971191,,,1.1509776,21.11,97.22,0
3/10/2025 4:06:38 PM,Josh B,,5 Iron,117.03590637127489,-3.61,-2.77,0.56,3.33,140.21989057066955,1.1980929179618411,17.020000457763672,0.11999999731779099,5068.904296875,-286.9457092285156,5077.02001953125,Estimated,3.240000009536743,12.279999732971191,98.8499984741211,1.190000057220459,2.049999952316284,110.0199966430664,1.2899999618530273,2.4800000190734863,,,1.1509776,21.11,97.22,0
3/10/2025 4:07:01 PM,Josh B,,5 Iron,115.88390729287414,1.34,2.23,7.67,5.4399999999999995,131.50789039915642,1.134824441730254,17.329999923706055,6.579999923706055,3966.48486328125,-428.0965270996094,3989.52001953125,Estimated,6.159999847412109,10.039999961853027,88.6500015258789,8.5,13.100000381469727,102.01000213623047,8.670000076293945,15.380000114440918,,,1.1509776,21.11,97.22,0
3/10/2025 4:07:29 PM,Josh B,,5 Iron,115.81190735047412,-0.62,-0.74,9.37,10.11,153.5758765899823,1.3260801941999412,10.140000343322754,7.599999904632568,2879.474609375,-821.3267822265625,2994.320068359375,Estimated,15.920000076293945,6.050000190734863,95.08999633789062,11.270000457763672,18.59000015258789,124.43000030517578,12.100000381469727,26.06999969482422,,,1.1509776,21.11,97.22,0
3/10/2025 4:08:01 PM,Josh B,,5 Iron,104.21991662406668,0.0,0.0,0.0,0.0,144.4678882709042,1.386183111161148,11.569999694824219,-1.2000000476837158,2393.2099609375,0.0,2393.2099609375,Estimated,-0.0,5.96999979019165,88.38999938964844,-1.2200000286102295,-1.8899999856948853,117.73999786376953,-1.2200000286102295,-2.5,,,1.1509776,21.11,97.22,0
3/10/2025 4:08:19 PM,Josh B,,5 Iron,101.62791869766504,0.09,-2.36,9.18,11.54,140.50788319916217,1.382571688958444,15.670000076293945,7.239999771118164,2879.890625,-829.0601196289062,2996.85009765625,Estimated,16.059999465942383,9.300000190734863,95.5,11.3100004196167,18.719999313354492,112.02999877929688,11.84000015258789,22.989999771118164,,,1.1509776,21.11,97.22,0
3/10/2025 4:08:30 PM,Josh B,,5 Iron,104.3999164800668,-5.71,3.8,-5.54,-9.34,119.37590394996042,1.1434482706004176,7.769999980926514,-4.079999923706055,3345.778564453125,698.9695434570312,3418.010009765625,Estimated,-11.800000190734863,1.9199999570846558,46.619998931884766,-5.610000133514404,-4.559999942779541,76.91000366210938,-6.210000038146973,-8.3100004196167,,,1.1509776,21.11,97.22,0
3/10/2025 4:08:48 PM,Josh B,,5 Iron,105.87591529926775,-1.05,0.33,6.64,6.31,135.17988910950666,1.2767765806548979,10.0600004196167,5.5,2405.416015625,-464.95184326171875,2449.93994140625,Estimated,10.9399995803833,3.880000114440918,70.02999877929688,7.25,8.829999923706055,101.02999877929688,7.75,13.630000114440918,,,1.1509776,21.11,97.22,0
3/10/2025 4:09:04 PM,Josh B,,5 Iron,116.2799069760744,-1.12,-2.33,7.97,10.3,159.40786807917428,1.3708977950246712,15.789999961853027,6.260000228881836,3610.27783203125,-848.7775268554688,3708.7099609375,Estimated,13.229999542236328,14.039999961853027,120.97000122070312,10.899999618530273,22.8700008392334,134.66000366210938,11.289999961853027,26.3700008392334,,,1.1509776,21.11,97.22,0
